date,ticker,open,high,low,close,adj_close,volume
2021-12-21,^TNX,43.49,43.774,43.447,43.489,43.489,6268716
2021-12-22,^TNX,43.463,43.574,43.375,43.523,43.523,6928704
2021-12-23,^TNX,43.525,43.605,43.427,43.487,43.487,3153626
2021-12-24,^TNX,43.637,43.793,43.526,43.683,43.683,3046305
2021-12-27,^TNX,43.466,43.86,43.311,43.745,43.745,7810699
2021-12-28,^TNX,43.766,44.165,43.734,43.875,43.875,3046222
2021-12-29,^TNX,43.95,43.968,43.787,43.896,43.896,5321864
2021-12-30,^TNX,43.907,44.124,43.816,44.055,44.055,2980371
2021-12-31,^TNX,43.874,44.342,43.867,44.238,44.238,7191908
2022-01-03,^TNX,44.168,44.232,43.892,44.102,44.102,5459558
2022-01-04,^TNX,44.111,44.288,43.836,44.171,44.171,3002754
2022-01-05,^TNX,44.124,44.543,44.0,44.542,44.542,7018916
2022-01-06,^TNX,44.58,44.759,44.541,44.586,44.586,7427692
2022-01-07,^TNX,44.548,44.616,44.384,44.484,44.484,5295243
2022-01-10,^TNX,44.385,44.472,44.06,44.096,44.096,6731546
2022-01-11,^TNX,44.025,44.659,43.828,44.553,44.553,4963927
2022-01-12,^TNX,44.441,45.051,44.354,44.772,44.772,4222281
2022-01-13,^TNX,44.758,44.86,44.671,44.776,44.776,3793345
2022-01-14,^TNX,44.838,44.936,44.426,44.636,44.636,4496046
2022-01-17,^TNX,44.603,44.785,44.523,44.638,44.638,8180521
2022-01-18,^TNX,44.67,45.171,44.644,45.021,45.021,4882142
2022-01-19,^TNX,44.972,45.324,44.927,45.275,45.275,8221108
2022-01-20,^TNX,45.278,45.289,44.862,44.911,44.911,853708
2022-01-21,^TNX,44.917,45.026,44.698,44.723,44.723,4379103
2022-01-24,^TNX,44.57,44.681,44.363,44.451,44.451,713898
2022-01-25,^TNX,44.538,44.8,44.408,44.691,44.691,3287913
2022-01-26,^TNX,44.805,44.914,44.466,44.523,44.523,7019742
2022-01-27,^TNX,44.449,44.592,44.046,44.089,44.089,5507042
2022-01-28,^TNX,44.028,44.112,43.523,43.628,43.628,5125231
2022-01-31,^TNX,43.587,44.335,43.465,44.106,44.106,5212701
2022-02-01,^TNX,43.978,44.396,43.873,44.313,44.313,4143802
2022-02-02,^TNX,44.215,44.755,44.188,44.604,44.604,3305213
2022-02-03,^TNX,44.555,44.672,44.202,44.26,44.26,7092729
2022-02-04,^TNX,44.115,44.17,43.869,44.132,44.132,5216990
2022-02-07,^TNX,44.05,44.071,43.932,43.996,43.996,2468344
2022-02-08,^TNX,44.071,44.124,43.718,43.804,43.804,3578505
2022-02-09,^TNX,43.778,43.878,43.334,43.511,43.511,3503042
2022-02-10,^TNX,43.453,43.716,43.397,43.606,43.606,6086550
2022-02-11,^TNX,43.584,43.795,43.434,43.693,43.693,5830729
2022-02-14,^TNX,43.832,43.916,43.54,43.571,43.571,5352747
2022-02-15,^TNX,43.632,43.7,43.481,43.546,43.546,4716565
2022-02-16,^TNX,43.394,43.689,43.163,43.665,43.665,3776697
2022-02-17,^TNX,43.693,43.751,43.688,43.714,43.714,3738736
2022-02-18,^TNX,43.74,43.837,43.347,43.37,43.37,4683924
2022-02-21,^TNX,43.234,43.917,42.839,43.644,43.644,5597156
2022-02-22,^TNX,43.733,43.823,43.597,43.662,43.662,4828649
2022-02-23,^TNX,43.652,43.957,43.467,43.897,43.897,5100804
2022-02-24,^TNX,43.797,43.895,43.749,43.87,43.87,3971398
2022-02-25,^TNX,43.859,43.869,43.805,43.866,43.866,5702926
2022-02-28,^TNX,43.753,44.438,43.743,44.268,44.268,6150738
2022-03-01,^TNX,44.316,44.358,43.91,43.942,43.942,2775863
2022-03-02,^TNX,43.893,44.048,43.668,43.788,43.788,5819493
2022-03-03,^TNX,43.719,43.745,43.35,43.404,43.404,6072278
2022-03-04,^TNX,43.329,43.413,43.244,43.374,43.374,2061068
2022-03-07,^TNX,43.384,43.585,43.244,43.28,43.28,2451961
2022-03-08,^TNX,43.299,43.397,43.164,43.278,43.278,6053216
2022-03-09,^TNX,43.196,43.263,42.993,43.054,43.054,5420866
2022-03-10,^TNX,42.86,43.931,42.776,43.791,43.791,6111684
2022-03-11,^TNX,43.725,43.83,43.473,43.514,43.514,5554724
2022-03-14,^TNX,43.474,43.491,43.026,43.205,43.205,3969633
2022-03-15,^TNX,43.215,43.409,43.126,43.343,43.343,4040386
2022-03-16,^TNX,43.312,43.67,43.086,43.38,43.38,2953334
2022-03-17,^TNX,43.396,43.399,43.348,43.378,43.378,5178082
2022-03-18,^TNX,43.457,43.751,43.093,43.692,43.692,4735630
2022-03-21,^TNX,43.629,44.019,43.553,43.914,43.914,7035271
2022-03-22,^TNX,43.875,44.055,43.578,43.779,43.779,2916023
2022-03-23,^TNX,43.734,43.887,43.538,43.64,43.64,5798278
2022-03-24,^TNX,43.586,43.99,43.56,43.956,43.956,6644069
2022-03-25,^TNX,43.982,44.107,43.895,44.062,44.062,4243642
2022-03-28,^TNX,44.087,44.297,43.537,43.758,43.758,4424919
2022-03-29,^TNX,43.889,43.965,43.693,43.8,43.8,3684062
2022-03-30,^TNX,43.841,43.934,43.527,43.664,43.664,3644346
2022-03-31,^TNX,43.649,43.684,43.4,43.552,43.552,5296344
2022-04-01,^TNX,43.429,43.706,43.382,43.671,43.671,910080
2022-04-04,^TNX,43.764,44.03,43.539,43.774,43.774,2228720
2022-04-05,^TNX,43.74,43.951,43.429,43.641,43.641,8189631
2022-04-06,^TNX,43.641,43.707,43.444,43.626,43.626,3620440
2022-04-07,^TNX,43.845,43.853,43.441,43.622,43.622,3713796
2022-04-08,^TNX,43.589,43.859,43.558,43.598,43.598,3421736
2022-04-11,^TNX,43.648,43.77,43.576,43.671,43.671,6701641
2022-04-12,^TNX,43.646,43.657,43.305,43.415,43.415,4540872
2022-04-13,^TNX,43.501,43.656,43.377,43.65,43.65,6531466
2022-04-14,^TNX,43.705,43.898,43.541,43.884,43.884,6728760
2022-04-15,^TNX,43.976,44.033,42.972,43.228,43.228,1636303
2022-04-18,^TNX,43.129,43.346,42.959,43.261,43.261,5110897
2022-04-19,^TNX,43.303,43.634,43.216,43.51,43.51,4395429
2022-04-20,^TNX,43.531,43.603,42.871,43.063,43.063,3694603
2022-04-21,^TNX,43.103,43.148,42.875,43.044,43.044,5254288
2022-04-22,^TNX,42.905,43.145,42.795,43.121,43.121,4886842
2022-04-25,^TNX,43.136,43.189,42.735,42.924,42.924,5776009
2022-04-26,^TNX,42.948,43.386,42.885,43.133,43.133,1866518
2022-04-27,^TNX,43.201,43.404,43.11,43.291,43.291,5437352
2022-04-28,^TNX,43.378,43.427,42.71,42.813,42.813,6204925
2022-04-29,^TNX,42.722,43.11,42.579,43.052,43.052,4971198
2022-05-02,^TNX,42.917,43.349,42.83,43.206,43.206,3463660
2022-05-03,^TNX,43.363,43.777,43.331,43.718,43.718,5090248
2022-05-04,^TNX,43.657,43.979,43.633,43.908,43.908,5930105
2022-05-05,^TNX,44.024,44.528,43.984,44.421,44.421,7031650
2022-05-06,^TNX,44.553,45.017,44.499,44.915,44.915,3515148
2022-05-09,^TNX,44.993,45.573,44.895,45.399,45.399,4762456
2022-05-10,^TNX,45.509,46.14,45.413,45.996,45.996,4633156
2022-05-11,^TNX,45.972,46.09,45.91,45.964,45.964,4227173
2022-05-12,^TNX,45.975,46.137,45.806,46.049,46.049,4261176
2022-05-13,^TNX,46.123,46.768,46.008,46.595,46.595,5861189
2022-05-16,^TNX,46.544,46.646,45.913,46.105,46.105,7778203
2022-05-17,^TNX,46.038,46.304,45.886,46.273,46.273,3995767
2022-05-18,^TNX,46.236,46.329,46.161,46.173,46.173,5102511
2022-05-19,^TNX,46.003,46.335,45.933,46.289,46.289,4929582
2022-05-20,^TNX,46.347,46.542,45.528,45.783,45.783,4617640
2022-05-23,^TNX,45.776,45.805,45.477,45.741,45.741,2124160
2022-05-24,^TNX,45.88,45.985,45.231,45.402,45.402,3265502
2022-05-25,^TNX,45.441,45.536,45.299,45.506,45.506,4722271
2022-05-26,^TNX,45.662,46.239,45.457,46.19,46.19,6036109
2022-05-27,^TNX,46.282,46.334,45.979,46.116,46.116,6142390
2022-05-30,^TNX,46.164,46.216,45.811,45.919,45.919,4247104
2022-05-31,^TNX,46.034,46.195,46.014,46.059,46.059,8264176
2022-06-01,^TNX,45.936,46.808,45.772,46.619,46.619,4076169
2022-06-02,^TNX,46.717,47.003,46.711,46.816,46.816,6223804
2022-06-03,^TNX,46.811,46.84,46.728,46.82,46.82,3667400
2022-06-06,^TNX,46.713,46.745,46.39,46.655,46.655,4973245
2022-06-07,^TNX,46.545,47.381,46.448,47.248,47.248,4082806
2022-06-08,^TNX,47.326,47.451,47.015,47.32,47.32,6159442
2022-06-09,^TNX,47.343,47.386,47.29,47.334,47.334,5648964
2022-06-10,^TNX,47.291,47.595,47.023,47.518,47.518,4437617
2022-06-13,^TNX,47.311,47.734,47.273,47.549,47.549,7051973
2022-06-14,^TNX,47.542,47.677,47.385,47.452,47.452,5757190
2022-06-15,^TNX,47.502,47.805,47.324,47.523,47.523,5048254
2022-06-16,^TNX,47.42,47.606,47.258,47.395,47.395,7333037
2022-06-17,^TNX,47.339,47.822,47.321,47.742,47.742,4487441
2022-06-20,^TNX,47.648,47.951,47.595,47.933,47.933,7755642
2022-06-21,^TNX,48.036,48.236,47.856,48.16,48.16,3207901
2022-06-22,^TNX,48.161,48.257,47.992,48.133,48.133,5230166
2022-06-23,^TNX,48.093,48.457,47.913,48.363,48.363,6701468
2022-06-24,^TNX,48.251,48.52,48.141,48.447,48.447,3220639
2022-06-27,^TNX,48.626,48.735,48.35,48.353,48.353,6777029
2022-06-28,^TNX,48.288,48.92,48.058,48.663,48.663,2293925
2022-06-29,^TNX,48.746,48.975,48.601,48.72,48.72,5773561
2022-06-30,^TNX,48.814,48.992,48.692,48.974,48.974,5902001
2022-07-01,^TNX,48.942,49.065,48.856,48.943,48.943,5777373
2022-07-04,^TNX,49.002,49.044,48.824,48.932,48.932,4766417
2022-07-05,^TNX,48.928,49.403,48.826,49.389,49.389,5066543
2022-07-06,^TNX,49.297,49.639,49.105,49.573,49.573,4668881
2022-07-07,^TNX,49.493,49.714,49.282,49.664,49.664,2461232
2022-07-08,^TNX,49.652,49.984,49.301,49.784,49.784,5759185
2022-07-11,^TNX,49.904,49.979,49.036,49.204,49.204,5806873
2022-07-12,^TNX,49.17,49.362,49.08,49.349,49.349,4989001
2022-07-13,^TNX,49.36,49.489,48.809,49.087,49.087,4255133
2022-07-14,^TNX,49.178,49.769,49.045,49.605,49.605,6524740
2022-07-15,^TNX,49.712,49.751,49.284,49.342,49.342,6289403
2022-07-18,^TNX,49.222,49.737,49.118,49.694,49.694,7838264
2022-07-19,^TNX,49.961,50.053,49.468,49.643,49.643,4232330
2022-07-20,^TNX,49.741,49.957,49.373,49.425,49.425,2662011
2022-07-21,^TNX,49.394,49.533,49.151,49.487,49.487,4024273
2022-07-22,^TNX,49.528,49.68,49.156,49.197,49.197,4915291
2022-07-25,^TNX,49.331,49.439,48.827,48.926,48.926,5668880
2022-07-26,^TNX,48.854,49.31,48.825,49.267,49.267,4197741
2022-07-27,^TNX,49.243,49.384,49.056,49.067,49.067,4844783
2022-07-28,^TNX,49.013,49.027,48.601,48.802,48.802,6806723
2022-07-29,^TNX,48.666,49.344,48.506,49.267,49.267,3844152
2022-08-01,^TNX,49.23,49.273,49.167,49.234,49.234,4915236
2022-08-02,^TNX,49.213,49.631,48.852,49.527,49.527,6120334
2022-08-03,^TNX,49.409,49.613,49.344,49.549,49.549,6140508
2022-08-04,^TNX,49.541,49.715,49.0,49.099,49.099,5421938
2022-08-05,^TNX,49.107,49.312,49.049,49.199,49.199,4073526
2022-08-08,^TNX,49.166,49.201,48.926,49.024,49.024,6429974
2022-08-09,^TNX,49.087,49.627,48.814,49.346,49.346,4523099
2022-08-10,^TNX,49.233,49.285,48.976,49.073,49.073,3094310
2022-08-11,^TNX,49.125,49.277,48.998,49.117,49.117,4946917
2022-08-12,^TNX,48.782,48.998,48.574,48.901,48.901,2337043
2022-08-15,^TNX,49.117,49.276,48.625,48.655,48.655,7539960
2022-08-16,^TNX,48.654,48.683,48.246,48.363,48.363,5103240
2022-08-17,^TNX,48.312,48.373,47.943,48.006,48.006,8879070
2022-08-18,^TNX,48.065,48.119,47.613,47.849,47.849,3847781
2022-08-19,^TNX,47.833,47.878,47.648,47.851,47.851,2516008
2022-08-22,^TNX,47.828,48.01,47.411,47.596,47.596,4553263
2022-08-23,^TNX,47.593,47.667,46.932,47.069,47.069,5752703
2022-08-24,^TNX,47.125,47.312,47.077,47.218,47.218,6739184
2022-08-25,^TNX,47.109,47.514,47.078,47.167,47.167,4444004
2022-08-26,^TNX,47.235,47.342,46.758,46.967,46.967,4251573
2022-08-29,^TNX,46.924,46.949,46.551,46.677,46.677,6324697
2022-08-30,^TNX,46.731,46.759,46.057,46.113,46.113,3843489
2022-08-31,^TNX,46.033,46.33,45.887,46.313,46.313,5237404
2022-09-01,^TNX,46.207,46.462,45.695,46.018,46.018,4308482
2022-09-02,^TNX,46.006,46.278,45.697,46.2,46.2,5952735
2022-09-05,^TNX,46.1,46.337,46.084,46.257,46.257,5882524
2022-09-06,^TNX,46.199,46.339,45.84,46.288,46.288,5732687
2022-09-07,^TNX,46.36,46.64,46.263,46.552,46.552,4715743
2022-09-08,^TNX,46.618,46.659,46.43,46.523,46.523,1801997
2022-09-09,^TNX,46.468,46.772,45.921,45.988,45.988,5390754
2022-09-12,^TNX,45.964,46.035,45.939,45.999,45.999,5175351
2022-09-13,^TNX,46.035,46.277,45.75,46.241,46.241,6549038
2022-09-14,^TNX,46.167,46.278,46.079,46.24,46.24,6244617
2022-09-15,^TNX,46.081,46.143,45.663,45.806,45.806,5167793
2022-09-16,^TNX,45.712,46.125,45.422,45.649,45.649,5188777
2022-09-19,^TNX,45.745,45.872,45.729,45.844,45.844,7163939
2022-09-20,^TNX,45.999,45.999,45.477,45.52,45.52,6051101
2022-09-21,^TNX,45.554,45.73,44.937,45.049,45.049,5060790
2022-09-22,^TNX,44.932,45.51,44.62,45.446,45.446,6156977
2022-09-23,^TNX,45.477,45.734,44.995,45.33,45.33,5020484
2022-09-26,^TNX,45.366,45.641,45.16,45.584,45.584,4777715
2022-09-27,^TNX,45.624,45.671,45.185,45.374,45.374,5907377
2022-09-28,^TNX,45.532,45.598,45.15,45.387,45.387,5421901
2022-09-29,^TNX,45.484,45.516,45.284,45.361,45.361,7779481
2022-09-30,^TNX,45.477,45.576,44.511,44.56,44.56,3551474
2022-10-03,^TNX,44.499,44.601,44.497,44.522,44.522,2748831
2022-10-04,^TNX,44.496,44.644,44.417,44.599,44.599,6507279
2022-10-05,^TNX,44.603,44.985,44.554,44.707,44.707,4371009
2022-10-06,^TNX,44.782,44.846,44.495,44.57,44.57,4947921
2022-10-07,^TNX,44.57,44.825,44.365,44.748,44.748,4711520
2022-10-10,^TNX,44.816,45.141,44.802,45.102,45.102,5027167
2022-10-11,^TNX,45.198,45.474,45.068,45.404,45.404,2840612
2022-10-12,^TNX,45.442,45.662,45.27,45.561,45.561,4462172
2022-10-13,^TNX,45.733,45.834,45.047,45.238,45.238,5127140
2022-10-14,^TNX,45.221,45.427,45.134,45.385,45.385,5533942
2022-10-17,^TNX,45.45,45.673,45.268,45.269,45.269,5332654
2022-10-18,^TNX,45.198,45.3,44.821,45.127,45.127,5699082
2022-10-19,^TNX,45.131,45.375,45.071,45.374,45.374,5817246
2022-10-20,^TNX,45.454,45.661,45.433,45.61,45.61,2920333
2022-10-21,^TNX,45.761,45.775,45.645,45.707,45.707,6919917
2022-10-24,^TNX,45.733,45.917,45.499,45.762,45.762,1935648
2022-10-25,^TNX,45.886,45.985,45.673,45.761,45.761,5633071
2022-10-26,^TNX,45.928,46.15,45.805,46.021,46.021,3359998
2022-10-27,^TNX,46.024,46.089,45.907,45.913,45.913,4627267
2022-10-28,^TNX,46.033,46.24,45.997,46.095,46.095,3266968
2022-10-31,^TNX,46.236,46.329,46.169,46.218,46.218,5772896
2022-11-01,^TNX,46.203,46.464,46.128,46.462,46.462,3325773
2022-11-02,^TNX,46.536,46.551,46.033,46.156,46.156,4143880
2022-11-03,^TNX,45.99,46.226,45.93,46.211,46.211,6029988
2022-11-04,^TNX,46.033,46.093,45.87,45.983,45.983,2725007
2022-11-07,^TNX,45.874,45.97,45.549,45.893,45.893,5798756
2022-11-08,^TNX,45.923,46.113,45.829,46.041,46.041,4476596
2022-11-09,^TNX,46.106,46.296,45.865,46.06,46.06,4257610
2022-11-10,^TNX,45.896,46.83,45.831,46.498,46.498,3277559
2022-11-11,^TNX,46.477,46.624,46.372,46.471,46.471,6422708
2022-11-14,^TNX,46.457,46.622,46.333,46.622,46.622,6549579
2022-11-15,^TNX,46.505,46.989,46.441,46.947,46.947,5709493
2022-11-16,^TNX,46.916,46.941,46.114,46.159,46.159,2397626
2022-11-17,^TNX,46.253,46.418,45.861,45.877,45.877,5317287
2022-11-18,^TNX,45.878,46.015,45.638,45.982,45.982,4374787
2022-11-21,^TNX,46.074,46.373,45.977,46.295,46.295,4042875
2022-11-22,^TNX,46.372,46.372,45.908,46.168,46.168,6456840
2022-11-23,^TNX,46.222,47.149,45.933,46.941,46.941,4051168
2022-11-24,^TNX,46.931,47.395,46.844,46.919,46.919,4985365
2022-11-25,^TNX,46.95,46.958,46.731,46.93,46.93,5078884
2022-11-28,^TNX,46.833,46.95,46.663,46.705,46.705,4694611
2022-11-29,^TNX,46.823,47.185,46.788,46.911,46.911,7257071
2022-11-30,^TNX,47.082,47.219,47.034,47.062,47.062,5119011
2022-12-01,^TNX,46.946,47.049,46.803,46.902,46.902,6870230
2022-12-02,^TNX,46.796,47.359,46.689,47.298,47.298,1575623
2022-12-05,^TNX,47.296,47.44,47.031,47.056,47.056,3177948
2022-12-06,^TNX,46.934,47.6,46.787,47.542,47.542,4160373
2022-12-07,^TNX,47.596,47.846,47.29,47.823,47.823,6411714
2022-12-08,^TNX,47.703,47.876,47.573,47.84,47.84,5524170
2022-12-09,^TNX,48.064,48.187,47.704,47.901,47.901,5708584
2022-12-12,^TNX,48.088,48.161,47.643,47.715,47.715,6636875
2022-12-13,^TNX,47.783,47.855,47.348,47.493,47.493,4061146
2022-12-14,^TNX,47.447,47.853,47.437,47.615,47.615,7334960
2022-12-15,^TNX,47.731,47.997,47.482,47.549,47.549,3917492
2022-12-16,^TNX,47.51,47.81,46.899,46.914,46.914,7158430
2022-12-19,^TNX,46.826,47.566,46.818,47.323,47.323,7549591
2022-12-20,^TNX,47.136,47.236,46.806,47.235,47.235,5190494
2022-12-21,^TNX,47.152,47.269,47.111,47.18,47.18,3509695
2022-12-22,^TNX,47.326,47.394,47.097,47.217,47.217,5728933
2022-12-23,^TNX,47.356,47.404,46.939,47.177,47.177,2142814
2022-12-26,^TNX,47.234,47.685,47.0,47.608,47.608,3459288
2022-12-27,^TNX,47.606,47.871,47.364,47.769,47.769,6992510
2022-12-28,^TNX,47.627,47.866,47.494,47.803,47.803,5595635
2022-12-29,^TNX,47.745,48.247,47.546,47.997,47.997,4306366
2022-12-30,^TNX,47.948,48.137,47.87,47.988,47.988,4509895
2023-01-02,^TNX,47.97,48.223,47.276,47.396,47.396,5369380
2023-01-03,^TNX,47.307,47.412,47.017,47.07,47.07,3384112
2023-01-04,^TNX,47.137,47.455,47.069,47.369,47.369,5426411
2023-01-05,^TNX,47.302,47.856,47.124,47.615,47.615,5703132
2023-01-06,^TNX,47.558,47.64,47.374,47.557,47.557,4758786
2023-01-09,^TNX,47.614,48.071,47.504,47.764,47.764,3295790
2023-01-10,^TNX,47.807,48.047,47.804,48.008,48.008,2041734
2023-01-11,^TNX,48.114,48.197,47.987,48.06,48.06,5767738
2023-01-12,^TNX,47.985,47.993,47.583,47.688,47.688,5422364
2023-01-13,^TNX,47.77,48.031,47.256,47.294,47.294,5791000
2023-01-16,^TNX,47.133,47.406,46.964,47.346,47.346,5653520
2023-01-17,^TNX,47.32,47.577,47.32,47.541,47.541,4986097
2023-01-18,^TNX,47.438,48.282,47.405,48.057,48.057,4012659
2023-01-19,^TNX,48.04,48.231,47.754,47.957,47.957,3303809
2023-01-20,^TNX,48.084,48.106,47.507,47.751,47.751,3766701
2023-01-23,^TNX,47.532,48.254,47.527,48.175,48.175,4379872
2023-01-24,^TNX,48.302,48.372,48.049,48.353,48.353,3171483
2023-01-25,^TNX,48.472,48.603,48.068,48.288,48.288,6080231
2023-01-26,^TNX,48.243,48.821,48.186,48.701,48.701,5937852
2023-01-27,^TNX,48.617,48.839,48.536,48.689,48.689,6625247
2023-01-30,^TNX,48.716,49.039,48.681,49.014,49.014,5438096
2023-01-31,^TNX,48.826,49.286,48.768,49.092,49.092,4687435
2023-02-01,^TNX,49.223,49.359,48.486,48.792,48.792,5663384
2023-02-02,^TNX,48.972,49.007,48.114,48.203,48.203,5220613
2023-02-03,^TNX,48.126,48.42,48.023,48.363,48.363,5834858
2023-02-06,^TNX,48.306,48.606,47.866,47.88,47.88,4413656
2023-02-07,^TNX,47.938,48.663,47.802,48.644,48.644,3816583
2023-02-08,^TNX,48.564,48.589,48.351,48.427,48.427,4953165
2023-02-09,^TNX,48.359,48.619,48.077,48.231,48.231,3314444
2023-02-10,^TNX,48.303,48.338,48.064,48.212,48.212,5693817
2023-02-13,^TNX,48.208,48.459,48.142,48.206,48.206,6551776
2023-02-14,^TNX,48.271,48.484,47.854,47.956,47.956,5612600
2023-02-15,^TNX,48.097,48.112,47.957,47.975,47.975,4446248
2023-02-16,^TNX,47.889,48.373,47.807,48.193,48.193,5491751
2023-02-17,^TNX,48.213,48.503,47.705,47.779,47.779,3302486
2023-02-20,^TNX,47.665,47.935,47.486,47.671,47.671,5673551
2023-02-21,^TNX,47.766,47.775,47.223,47.373,47.373,6156259
2023-02-22,^TNX,47.36,47.608,47.248,47.33,47.33,5250593
2023-02-23,^TNX,47.347,47.678,47.202,47.441,47.441,6823028
2023-02-24,^TNX,47.575,47.618,47.19,47.358,47.358,4955595
2023-02-27,^TNX,47.215,47.733,46.963,47.659,47.659,2576827
2023-02-28,^TNX,47.692,47.735,47.193,47.429,47.429,3445297
2023-03-01,^TNX,47.322,47.731,47.271,47.546,47.546,5370237
2023-03-02,^TNX,47.593,47.66,47.427,47.648,47.648,5374266
2023-03-03,^TNX,47.468,47.627,47.325,47.584,47.584,5333998
2023-03-06,^TNX,47.538,47.716,47.253,47.406,47.406,6550053
2023-03-07,^TNX,47.363,47.422,47.133,47.312,47.312,5452306
2023-03-08,^TNX,47.426,47.814,47.238,47.806,47.806,4546077
2023-03-09,^TNX,47.844,48.04,47.756,48.022,48.022,5579104
2023-03-10,^TNX,47.905,48.645,47.827,48.428,48.428,5707294
2023-03-13,^TNX,48.359,48.451,48.165,48.333,48.333,5675525
2023-03-14,^TNX,48.437,48.777,48.285,48.675,48.675,4786304
2023-03-15,^TNX,48.641,48.827,48.451,48.541,48.541,5734346
2023-03-16,^TNX,48.559,48.858,48.058,48.278,48.278,5639584
2023-03-17,^TNX,48.229,48.425,47.848,48.178,48.178,6400801
2023-03-20,^TNX,48.262,48.279,47.944,47.989,47.989,6512582
2023-03-21,^TNX,48.091,48.285,47.798,47.839,47.839,4508420
2023-03-22,^TNX,48.051,48.202,47.873,47.995,47.995,3745306
2023-03-23,^TNX,47.93,48.051,47.691,47.861,47.861,5657820
2023-03-24,^TNX,47.797,48.379,47.66,48.158,48.158,4901225
2023-03-27,^TNX,48.172,48.743,47.969,48.688,48.688,3225916
2023-03-28,^TNX,48.649,49.468,48.588,49.373,49.373,6429329
2023-03-29,^TNX,49.215,49.545,49.171,49.456,49.456,4887818
2023-03-30,^TNX,49.545,49.869,49.369,49.443,49.443,5964210
2023-03-31,^TNX,49.551,49.929,49.416,49.677,49.677,8009126
2023-04-03,^TNX,49.531,49.537,49.072,49.319,49.319,5643506
2023-04-04,^TNX,49.27,49.82,49.208,49.608,49.608,5034893
2023-04-05,^TNX,49.722,49.824,49.127,49.218,49.218,5424675
2023-04-06,^TNX,49.002,49.431,48.933,49.237,49.237,3239450
2023-04-07,^TNX,49.25,49.506,48.786,48.836,48.836,5031312
2023-04-10,^TNX,48.853,49.165,48.523,49.069,49.069,4566866
2023-04-11,^TNX,49.008,49.147,48.574,48.809,48.809,5194781
2023-04-12,^TNX,48.841,49.031,48.731,48.886,48.886,3136896
2023-04-13,^TNX,48.93,49.348,48.803,49.265,49.265,5011157
2023-04-14,^TNX,49.121,49.445,48.99,49.206,49.206,5621593
2023-04-17,^TNX,49.307,49.588,49.231,49.549,49.549,2841577
2023-04-18,^TNX,49.527,49.601,49.046,49.082,49.082,4159821
2023-04-19,^TNX,49.229,49.32,48.713,48.761,48.761,5180108
2023-04-20,^TNX,48.623,49.064,48.428,48.895,48.895,3751073
2023-04-21,^TNX,48.846,48.891,48.532,48.676,48.676,5800848
2023-04-24,^TNX,48.599,48.752,48.517,48.534,48.534,6234580
2023-04-25,^TNX,48.475,48.919,48.451,48.88,48.88,4111799
2023-04-26,^TNX,49.094,49.306,48.641,48.766,48.766,3317636
2023-04-27,^TNX,48.723,49.115,48.719,48.761,48.761,5142963
2023-04-28,^TNX,48.759,48.954,48.708,48.759,48.759,4025909
2023-05-01,^TNX,48.744,48.865,48.096,48.397,48.397,3953027
2023-05-02,^TNX,48.346,48.444,47.784,47.859,47.859,5510477
2023-05-03,^TNX,47.796,47.852,47.541,47.605,47.605,6000149
2023-05-04,^TNX,47.668,47.808,47.357,47.74,47.74,9213406
2023-05-05,^TNX,47.666,47.801,47.625,47.758,47.758,6604419
2023-05-08,^TNX,47.793,47.92,47.733,47.743,47.743,3860692
2023-05-09,^TNX,47.803,47.836,47.297,47.385,47.385,4882252
2023-05-10,^TNX,47.361,47.442,47.191,47.282,47.282,5280172
2023-05-11,^TNX,47.309,47.501,47.29,47.366,47.366,5775134
2023-05-12,^TNX,47.29,47.493,47.203,47.389,47.389,6243187
2023-05-15,^TNX,47.373,47.502,47.24,47.333,47.333,4242924
2023-05-16,^TNX,47.174,47.82,47.17,47.703,47.703,5843274
2023-05-17,^TNX,47.618,48.009,47.509,47.789,47.789,3511765
2023-05-18,^TNX,47.812,47.854,47.645,47.652,47.652,7295420
2023-05-19,^TNX,47.785,48.271,47.743,48.207,48.207,6930694
2023-05-22,^TNX,48.256,48.35,47.909,47.925,47.925,4964521
2023-05-23,^TNX,47.967,48.314,47.937,48.273,48.273,5679255
2023-05-24,^TNX,48.345,48.523,47.766,47.939,47.939,6093650
2023-05-25,^TNX,47.86,48.071,47.727,47.969,47.969,6544367
2023-05-26,^TNX,47.941,47.965,47.863,47.909,47.909,8129026
2023-05-29,^TNX,47.868,48.286,47.775,48.168,48.168,4309967
2023-05-30,^TNX,47.998,48.448,47.87,48.035,48.035,4435746
2023-05-31,^TNX,47.901,48.617,47.877,48.44,48.44,6759159
2023-06-01,^TNX,48.475,48.546,48.274,48.537,48.537,2377088
2023-06-02,^TNX,48.65,48.724,48.509,48.662,48.662,5490270
2023-06-05,^TNX,48.694,48.924,48.637,48.852,48.852,3510949
2023-06-06,^TNX,48.742,48.792,48.656,48.789,48.789,7487637
2023-06-07,^TNX,48.884,49.208,48.783,49.168,49.168,4990957
2023-06-08,^TNX,49.116,49.213,48.888,48.892,48.892,3273040
2023-06-09,^TNX,48.759,48.961,48.497,48.624,48.624,2881956
2023-06-12,^TNX,48.685,48.963,48.598,48.666,48.666,2918706
2023-06-13,^TNX,48.733,48.897,48.731,48.774,48.774,3508188
2023-06-14,^TNX,48.951,49.44,48.684,49.334,49.334,5010174
2023-06-15,^TNX,49.294,49.593,48.93,49.024,49.024,5297159
