date,series_id,value
2020-07-13,VIXCLS,10.610
2020-07-14,DGS10,3.878
2020-07-14,DGS2,1.693
2020-07-14,CPIAUCSL,263.705
2020-07-14,VIXCLS,10.150
2020-07-15,DGS10,3.830
2020-07-15,DGS2,1.703
2020-07-15,CPIAUCSL,263.544
2020-07-15,VIXCLS,10.010
2020-07-16,DGS10,3.888
2020-07-16,DGS2,1.690
2020-07-16,CPIAUCSL,264.002
2020-07-16,VIXCLS,9.650
2020-07-17,DGS10,3.854
2020-07-17,DGS2,1.688
2020-07-17,CPIAUCSL,263.784
2020-07-17,VIXCLS,9.770
2020-07-20,DGS10,3.872
2020-07-20,DGS2,1.694
2020-07-20,CPIAUCSL,264.015
2020-07-20,VIXCLS,10.320
2020-07-21,DGS10,3.931
2020-07-21,DGS2,1.694
2020-07-21,CPIAUCSL,263.885
2020-07-21,VIXCLS,10.570
2020-07-22,DGS10,3.976
2020-07-22,DGS2,1.703
2020-07-22,CPIAUCSL,263.940
2020-07-22,VIXCLS,10.540
2020-07-23,DGS10,4.012
2020-07-23,DGS2,1.717
2020-07-23,CPIAUCSL,263.538
2020-07-23,VIXCLS,10.940
2020-07-24,DGS10,4.002
2020-07-24,DGS2,1.720
2020-07-24,CPIAUCSL,263.290
2020-07-24,VIXCLS,11.390
2020-07-27,DGS10,3.986
2020-07-27,DGS2,1.715
2020-07-27,CPIAUCSL,263.325
2020-07-27,VIXCLS,11.810
2020-07-28,DGS10,3.978
2020-07-28,DGS2,1.714
2020-07-28,CPIAUCSL,263.417
2020-07-28,VIXCLS,11.900
2020-07-29,DGS10,3.983
2020-07-29,DGS2,1.708
2020-07-29,CPIAUCSL,263.098
2020-07-29,VIXCLS,11.900
2020-07-30,DGS10,4.028
2020-07-30,DGS2,1.721
2020-07-30,CPIAUCSL,262.670
2020-07-30,VIXCLS,12.030
2020-07-31,DGS10,4.048
2020-07-31,DGS2,1.711
2020-07-31,CPIAUCSL,262.892
2020-07-31,VIXCLS,11.890
2020-08-03,DGS10,4.036
2020-08-03,DGS2,1.715
2020-08-03,CPIAUCSL,263.105
2020-08-03,VIXCLS,12.150
2020-08-04,DGS10,4.048
2020-08-04,DGS2,1.724
2020-08-04,CPIAUCSL,263.340
2020-08-04,VIXCLS,12.000
2020-08-05,DGS10,3.973
2020-08-05,DGS2,1.714
2020-08-05,CPIAUCSL,263.787
2020-08-05,VIXCLS,11.430
2020-08-06,DGS10,4.054
2020-08-06,DGS2,1.692
2020-08-06,CPIAUCSL,264.125
2020-08-06,VIXCLS,11.060
2020-08-07,DGS10,4.050
2020-08-07,DGS2,1.703
2020-08-07,CPIAUCSL,264.363
2020-08-07,VIXCLS,11.280
2020-08-10,DGS10,4.042
2020-08-10,DGS2,1.704
2020-08-10,CPIAUCSL,264.617
2020-08-10,VIXCLS,11.030
2020-08-11,DGS10,4.006
2020-08-11,DGS2,1.703
2020-08-11,CPIAUCSL,264.664
2020-08-11,VIXCLS,10.620
2020-08-12,DGS10,4.015
2020-08-12,DGS2,1.702
2020-08-12,CPIAUCSL,264.723
2020-08-12,VIXCLS,10.120
2020-08-13,DGS10,4.013
2020-08-13,DGS2,1.704
2020-08-13,CPIAUCSL,264.932
2020-08-13,VIXCLS,9.780
2020-08-14,DGS10,3.988
2020-08-14,DGS2,1.709
2020-08-14,CPIAUCSL,265.229
2020-08-14,VIXCLS,9.700
2020-08-17,DGS10,4.017
2020-08-17,DGS2,1.707
2020-08-17,CPIAUCSL,265.781
2020-08-17,VIXCLS,9.510
2020-08-18,DGS10,3.979
2020-08-18,DGS2,1.699
2020-08-18,CPIAUCSL,265.939
2020-08-18,VIXCLS,9.860
2020-08-19,DGS10,4.009
2020-08-19,DGS2,1.705
2020-08-19,CPIAUCSL,266.145
2020-08-19,VIXCLS,9.920
2020-08-20,DGS10,3.981
2020-08-20,DGS2,1.714
2020-08-20,CPIAUCSL,266.521
2020-08-20,VIXCLS,10.250
2020-08-21,DGS10,3.963
2020-08-21,DGS2,1.705
2020-08-21,CPIAUCSL,266.647
2020-08-21,VIXCLS,10.340
2020-08-24,DGS10,3.952
2020-08-24,DGS2,1.679
2020-08-24,CPIAUCSL,266.516
2020-08-24,VIXCLS,10.110
2020-08-25,DGS10,3.976
2020-08-25,DGS2,1.693
2020-08-25,CPIAUCSL,266.526
2020-08-25,VIXCLS,10.020
2020-08-26,DGS10,3.988
2020-08-26,DGS2,1.704
2020-08-26,CPIAUCSL,266.572
2020-08-26,VIXCLS,10.350
2020-08-27,DGS10,4.026
2020-08-27,DGS2,1.715
2020-08-27,CPIAUCSL,266.486
2020-08-27,VIXCLS,10.620
2020-08-28,DGS10,4.004
2020-08-28,DGS2,1.708
2020-08-28,CPIAUCSL,266.284
2020-08-28,VIXCLS,10.670
2020-08-31,DGS10,4.047
2020-08-31,DGS2,1.724
2020-08-31,CPIAUCSL,266.611
2020-08-31,VIXCLS,10.830
2020-09-01,DGS10,4.033
2020-09-01,DGS2,1.730
2020-09-01,CPIAUCSL,267.064
2020-09-01,VIXCLS,10.730
2020-09-02,DGS10,4.050
2020-09-02,DGS2,1.726
2020-09-02,CPIAUCSL,266.869
2020-09-02,VIXCLS,11.020
2020-09-03,DGS10,4.043
2020-09-03,DGS2,1.716
2020-09-03,CPIAUCSL,267.470
2020-09-03,VIXCLS,11.060
2020-09-04,DGS10,4.060
2020-09-04,DGS2,1.739
2020-09-04,CPIAUCSL,267.104
2020-09-04,VIXCLS,11.160
2020-09-07,DGS10,4.039
2020-09-07,DGS2,1.741
2020-09-07,CPIAUCSL,267.287
2020-09-07,VIXCLS,10.980
2020-09-08,DGS10,4.029
2020-09-08,DGS2,1.741
2020-09-08,CPIAUCSL,267.468
2020-09-08,VIXCLS,11.180
2020-09-09,DGS10,4.036
2020-09-09,DGS2,1.728
2020-09-09,CPIAUCSL,267.300
2020-09-09,VIXCLS,11.050
2020-09-10,DGS10,3.981
2020-09-10,DGS2,1.738
2020-09-10,CPIAUCSL,267.668
2020-09-10,VIXCLS,11.140
2020-09-11,DGS10,3.983
2020-09-11,DGS2,1.735
2020-09-11,CPIAUCSL,267.706
2020-09-11,VIXCLS,11.330
2020-09-14,DGS10,4.021
2020-09-14,DGS2,1.760
2020-09-14,CPIAUCSL,267.770
2020-09-14,VIXCLS,11.330
2020-09-15,DGS10,3.972
2020-09-15,DGS2,1.762
2020-09-15,CPIAUCSL,267.529
2020-09-15,VIXCLS,11.020
2020-09-16,DGS10,3.983
2020-09-16,DGS2,1.769
2020-09-16,CPIAUCSL,266.984
2020-09-16,VIXCLS,10.260
2020-09-17,DGS10,3.977
2020-09-17,DGS2,1.758
2020-09-17,CPIAUCSL,266.728
2020-09-17,VIXCLS,10.200
2020-09-18,DGS10,3.969
2020-09-18,DGS2,1.741
2020-09-18,CPIAUCSL,267.073
2020-09-18,VIXCLS,10.100
2020-09-21,DGS10,3.993
2020-09-21,DGS2,1.728
2020-09-21,CPIAUCSL,266.683
2020-09-21,VIXCLS,10.190
2020-09-22,DGS10,3.966
2020-09-22,DGS2,1.721
2020-09-22,CPIAUCSL,266.564
2020-09-22,VIXCLS,10.080
2020-09-23,DGS10,3.900
2020-09-23,DGS2,1.703
2020-09-23,CPIAUCSL,266.456
2020-09-23,VIXCLS,10.100
2020-09-24,DGS10,3.917
2020-09-24,DGS2,1.688
2020-09-24,CPIAUCSL,266.125
2020-09-24,VIXCLS,10.500
2020-09-25,DGS10,3.879
2020-09-25,DGS2,1.670
2020-09-25,CPIAUCSL,266.114
2020-09-25,VIXCLS,10.270
2020-09-28,DGS10,3.892
2020-09-28,DGS2,1.675
2020-09-28,CPIAUCSL,266.177
2020-09-28,VIXCLS,10.520
2020-09-29,DGS10,3.864
2020-09-29,DGS2,1.686
2020-09-29,CPIAUCSL,266.233
2020-09-29,VIXCLS,10.740
2020-09-30,DGS10,3.876
2020-09-30,DGS2,1.675
2020-09-30,CPIAUCSL,266.531
2020-09-30,VIXCLS,10.680
2020-10-01,DGS10,3.852
2020-10-01,DGS2,1.695
2020-10-01,CPIAUCSL,266.704
2020-10-01,VIXCLS,10.650
2020-10-02,DGS10,3.828
2020-10-02,DGS2,1.701
2020-10-02,CPIAUCSL,267.300
2020-10-02,VIXCLS,10.380
2020-10-05,DGS10,3.835
2020-10-05,DGS2,1.701
2020-10-05,CPIAUCSL,267.770
2020-10-05,VIXCLS,10.680
2020-10-06,DGS10,3.843
2020-10-06,DGS2,1.705
2020-10-06,CPIAUCSL,267.893
2020-10-06,VIXCLS,10.270
2020-10-07,DGS10,3.864
2020-10-07,DGS2,1.729
2020-10-07,CPIAUCSL,268.036
2020-10-07,VIXCLS,10.010
2020-10-08,DGS10,3.862
2020-10-08,DGS2,1.738
2020-10-08,CPIAUCSL,268.061
2020-10-08,VIXCLS,9.600
2020-10-09,DGS10,3.881
2020-10-09,DGS2,1.754
2020-10-09,CPIAUCSL,268.287
2020-10-09,VIXCLS,10.140
2020-10-12,DGS10,3.888
2020-10-12,DGS2,1.797
2020-10-12,CPIAUCSL,268.237
2020-10-12,VIXCLS,9.950
2020-10-13,DGS10,3.878
2020-10-13,DGS2,1.793
2020-10-13,CPIAUCSL,268.337
2020-10-13,VIXCLS,9.860
2020-10-14,DGS10,3.924
2020-10-14,DGS2,1.791
2020-10-14,CPIAUCSL,268.666
2020-10-14,VIXCLS,9.360
2020-10-15,DGS10,3.928
2020-10-15,DGS2,1.797
2020-10-15,CPIAUCSL,269.062
2020-10-15,VIXCLS,9.190
2020-10-16,DGS10,3.877
2020-10-16,DGS2,1.784
2020-10-16,CPIAUCSL,269.382
2020-10-16,VIXCLS,9.170
2020-10-19,DGS10,3.944
2020-10-19,DGS2,1.775
2020-10-19,CPIAUCSL,269.355
2020-10-19,VIXCLS,9.210
2020-10-20,DGS10,3.911
2020-10-20,DGS2,1.763
2020-10-20,CPIAUCSL,269.453
2020-10-20,VIXCLS,9.160
2020-10-21,DGS10,3.971
2020-10-21,DGS2,1.788
2020-10-21,CPIAUCSL,269.164
2020-10-21,VIXCLS,9.170
2020-10-22,DGS10,3.944
2020-10-22,DGS2,1.796
2020-10-22,CPIAUCSL,268.714
2020-10-22,VIXCLS,8.770
2020-10-23,DGS10,3.952
2020-10-23,DGS2,1.790
2020-10-23,CPIAUCSL,268.800
2020-10-23,VIXCLS,8.880
2020-10-26,DGS10,3.851
2020-10-26,DGS2,1.778
2020-10-26,CPIAUCSL,269.282
2020-10-26,VIXCLS,9.140
2020-10-27,DGS10,3.869
2020-10-27,DGS2,1.788
2020-10-27,CPIAUCSL,268.668
2020-10-27,VIXCLS,8.810
2020-10-28,DGS10,3.845
2020-10-28,DGS2,1.802
2020-10-28,CPIAUCSL,268.419
2020-10-28,VIXCLS,8.750
2020-10-29,DGS10,3.860
2020-10-29,DGS2,1.797
2020-10-29,CPIAUCSL,268.760
2020-10-29,VIXCLS,8.820
2020-10-30,DGS10,3.846
2020-10-30,DGS2,1.810
2020-10-30,CPIAUCSL,268.965
2020-10-30,VIXCLS,9.060
2020-11-02,DGS10,3.883
2020-11-02,DGS2,1.802
2020-11-02,CPIAUCSL,269.142
2020-11-02,VIXCLS,8.870
2020-11-03,DGS10,3.896
2020-11-03,DGS2,1.819
2020-11-03,CPIAUCSL,269.263
2020-11-03,VIXCLS,8.900
2020-11-04,DGS10,3.871
2020-11-04,DGS2,1.827
2020-11-04,CPIAUCSL,269.708
2020-11-04,VIXCLS,8.770
2020-11-05,DGS10,3.908
2020-11-05,DGS2,1.824
2020-11-05,CPIAUCSL,269.671
2020-11-05,VIXCLS,9.020
2020-11-06,DGS10,3.931
2020-11-06,DGS2,1.804
2020-11-06,CPIAUCSL,269.703
2020-11-06,VIXCLS,9.040
2020-11-09,DGS10,3.828
2020-11-09,DGS2,1.806
2020-11-09,CPIAUCSL,269.600
2020-11-09,VIXCLS,9.310
2020-11-10,DGS10,3.888
2020-11-10,DGS2,1.813
2020-11-10,CPIAUCSL,269.322
2020-11-10,VIXCLS,9.140
2020-11-11,DGS10,3.901
2020-11-11,DGS2,1.841
2020-11-11,CPIAUCSL,269.939
2020-11-11,VIXCLS,9.210
2020-11-12,DGS10,3.906
2020-11-12,DGS2,1.834
2020-11-12,CPIAUCSL,269.819
2020-11-12,VIXCLS,9.150
2020-11-13,DGS10,3.914
2020-11-13,DGS2,1.832
2020-11-13,CPIAUCSL,269.441
2020-11-13,VIXCLS,8.450
2020-11-16,DGS10,3.903
2020-11-16,DGS2,1.820
2020-11-16,CPIAUCSL,269.662
2020-11-16,VIXCLS,8.170
2020-11-17,DGS10,3.900
2020-11-17,DGS2,1.827
2020-11-17,CPIAUCSL,269.101
2020-11-17,VIXCLS,8.240
2020-11-18,DGS10,3.905
2020-11-18,DGS2,1.824
2020-11-18,CPIAUCSL,269.192
2020-11-18,VIXCLS,7.930
2020-11-19,DGS10,3.924
2020-11-19,DGS2,1.809
2020-11-19,CPIAUCSL,268.740
2020-11-19,VIXCLS,7.650
2020-11-20,DGS10,3.900
2020-11-20,DGS2,1.805
2020-11-20,CPIAUCSL,268.754
2020-11-20,VIXCLS,7.560
2020-11-23,DGS10,3.965
2020-11-23,DGS2,1.801
2020-11-23,CPIAUCSL,268.848
2020-11-23,VIXCLS,7.570
2020-11-24,DGS10,3.965
2020-11-24,DGS2,1.788
2020-11-24,CPIAUCSL,268.463
2020-11-24,VIXCLS,7.350
2020-11-25,DGS10,3.956
2020-11-25,DGS2,1.792
2020-11-25,CPIAUCSL,268.670
2020-11-25,VIXCLS,7.560
2020-11-26,DGS10,3.967
2020-11-26,DGS2,1.783
2020-11-26,CPIAUCSL,268.928
2020-11-26,VIXCLS,7.290
2020-11-27,DGS10,3.932
2020-11-27,DGS2,1.776
2020-11-27,CPIAUCSL,269.106
2020-11-27,VIXCLS,7.110
2020-11-30,DGS10,3.925
2020-11-30,DGS2,1.775
2020-11-30,CPIAUCSL,268.763
2020-11-30,VIXCLS,6.840
2020-12-01,DGS10,3.872
2020-12-01,DGS2,1.751
2020-12-01,CPIAUCSL,269.225
2020-12-01,VIXCLS,7.020
2020-12-02,DGS10,3.899
2020-12-02,DGS2,1.753
2020-12-02,CPIAUCSL,269.244
2020-12-02,VIXCLS,6.660
2020-12-03,DGS10,3.871
2020-12-03,DGS2,1.748
2020-12-03,CPIAUCSL,269.710
2020-12-03,VIXCLS,6.780
2020-12-04,DGS10,3.865
2020-12-04,DGS2,1.736
2020-12-04,CPIAUCSL,269.839
2020-12-04,VIXCLS,6.550
2020-12-07,DGS10,3.876
2020-12-07,DGS2,1.762
2020-12-07,CPIAUCSL,270.283
2020-12-07,VIXCLS,6.850
2020-12-08,DGS10,3.864
2020-12-08,DGS2,1.767
2020-12-08,CPIAUCSL,270.540
2020-12-08,VIXCLS,7.000
2020-12-09,DGS10,3.846
2020-12-09,DGS2,1.756
2020-12-09,CPIAUCSL,270.322
2020-12-09,VIXCLS,6.860
2020-12-10,DGS10,3.856
2020-12-10,DGS2,1.735
2020-12-10,CPIAUCSL,270.704
2020-12-10,VIXCLS,7.040
2020-12-11,DGS10,3.878
2020-12-11,DGS2,1.724
2020-12-11,CPIAUCSL,270.578
2020-12-11,VIXCLS,6.870
2020-12-14,DGS10,3.884
2020-12-14,DGS2,1.742
2020-12-14,CPIAUCSL,270.435
2020-12-14,VIXCLS,6.710
2020-12-15,DGS10,3.866
2020-12-15,DGS2,1.711
2020-12-15,CPIAUCSL,270.180
2020-12-15,VIXCLS,6.770
2020-12-16,DGS10,3.786
2020-12-16,DGS2,1.717
2020-12-16,CPIAUCSL,270.362
2020-12-16,VIXCLS,6.740
2020-12-17,DGS10,3.778
2020-12-17,DGS2,1.701
2020-12-17,CPIAUCSL,270.502
2020-12-17,VIXCLS,6.460
2020-12-18,DGS10,3.834
2020-12-18,DGS2,1.704
2020-12-18,CPIAUCSL,270.634
2020-12-18,VIXCLS,6.290
2020-12-21,DGS10,3.790
2020-12-21,DGS2,1.734
2020-12-21,CPIAUCSL,270.141
2020-12-21,VIXCLS,6.740
2020-12-22,DGS10,3.859
2020-12-22,DGS2,1.750
2020-12-22,CPIAUCSL,270.733
2020-12-22,VIXCLS,6.900
2020-12-23,DGS10,3.829
2020-12-23,DGS2,1.754
2020-12-23,CPIAUCSL,270.948
2020-12-23,VIXCLS,6.740
2020-12-24,DGS10,3.820
2020-12-24,DGS2,1.750
2020-12-24,CPIAUCSL,271.102
2020-12-24,VIXCLS,6.690
2020-12-25,DGS10,3.883
2020-12-25,DGS2,1.761
2020-12-25,CPIAUCSL,271.149
2020-12-25,VIXCLS,6.820
2020-12-28,DGS10,3.855
2020-12-28,DGS2,1.748
2020-12-28,CPIAUCSL,271.091
2020-12-28,VIXCLS,6.690
2020-12-29,DGS10,3.886
2020-12-29,DGS2,1.734
2020-12-29,CPIAUCSL,271.269
2020-12-29,VIXCLS,6.450
2020-12-30,DGS10,3.836
2020-12-30,DGS2,1.734
2020-12-30,CPIAUCSL,271.704
2020-12-30,VIXCLS,6.420
2020-12-31,DGS10,3.878
2020-12-31,DGS2,1.759
2020-12-31,CPIAUCSL,271.393
2020-12-31,VIXCLS,6.530
2021-01-01,DGS10,3.871
2021-01-01,DGS2,1.763
2021-01-01,CPIAUCSL,271.539
2021-01-01,VIXCLS,6.490
2021-01-04,DGS10,3.827
2021-01-04,DGS2,1.779
2021-01-04,CPIAUCSL,271.526
2021-01-04,VIXCLS,6.270
2021-01-05,DGS10,3.863
2021-01-05,DGS2,1.770
2021-01-05,CPIAUCSL,271.698
2021-01-05,VIXCLS,5.990
2021-01-06,DGS10,3.845
2021-01-06,DGS2,1.772
2021-01-06,CPIAUCSL,271.387
2021-01-06,VIXCLS,5.630
2021-01-07,DGS10,3.850
2021-01-07,DGS2,1.751
2021-01-07,CPIAUCSL,271.394
2021-01-07,VIXCLS,5.390
2021-01-08,DGS10,3.825
2021-01-08,DGS2,1.753
2021-01-08,CPIAUCSL,271.633
2021-01-08,VIXCLS,5.290
2021-01-11,DGS10,3.831
2021-01-11,DGS2,1.744
2021-01-11,CPIAUCSL,272.088
2021-01-11,VIXCLS,4.970
2021-01-12,DGS10,3.808
2021-01-12,DGS2,1.761
2021-01-12,CPIAUCSL,272.231
2021-01-12,VIXCLS,5.050
2021-01-13,DGS10,3.761
2021-01-13,DGS2,1.770
2021-01-13,CPIAUCSL,272.767
2021-01-13,VIXCLS,5.030
2021-01-14,DGS10,3.772
2021-01-14,DGS2,1.779
2021-01-14,CPIAUCSL,272.796
2021-01-14,VIXCLS,5.030
2021-01-15,DGS10,3.751
2021-01-15,DGS2,1.796
2021-01-15,CPIAUCSL,272.965
2021-01-15,VIXCLS,4.960
2021-01-18,DGS10,3.773
2021-01-18,DGS2,1.790
2021-01-18,CPIAUCSL,272.700
2021-01-18,VIXCLS,5.100
2021-01-19,DGS10,3.793
2021-01-19,DGS2,1.758
2021-01-19,CPIAUCSL,272.889
2021-01-19,VIXCLS,4.990
2021-01-20,DGS10,3.817
2021-01-20,DGS2,1.733
2021-01-20,CPIAUCSL,272.783
2021-01-20,VIXCLS,5.150
2021-01-21,DGS10,3.792
2021-01-21,DGS2,1.732
2021-01-21,CPIAUCSL,273.153
2021-01-21,VIXCLS,5.080
2021-01-22,DGS10,3.767
2021-01-22,DGS2,1.713
2021-01-22,CPIAUCSL,272.765
2021-01-22,VIXCLS,5.210
2021-01-25,DGS10,3.775
2021-01-25,DGS2,1.701
2021-01-25,CPIAUCSL,272.196
2021-01-25,VIXCLS,5.030
2021-01-26,DGS10,3.824
2021-01-26,DGS2,1.692
2021-01-26,CPIAUCSL,271.718
2021-01-26,VIXCLS,5.050
2021-01-27,DGS10,3.724
2021-01-27,DGS2,1.694
2021-01-27,CPIAUCSL,272.048
2021-01-27,VIXCLS,4.890
2021-01-28,DGS10,3.716
2021-01-28,DGS2,1.656
2021-01-28,CPIAUCSL,272.003
2021-01-28,VIXCLS,4.700
2021-01-29,DGS10,3.720
2021-01-29,DGS2,1.663
2021-01-29,CPIAUCSL,272.093
2021-01-29,VIXCLS,4.820
2021-02-01,DGS10,3.753
2021-02-01,DGS2,1.669
2021-02-01,CPIAUCSL,272.094
2021-02-01,VIXCLS,4.920
2021-02-02,DGS10,3.749
2021-02-02,DGS2,1.666
2021-02-02,CPIAUCSL,272.435
2021-02-02,VIXCLS,4.760
2021-02-03,DGS10,3.749
2021-02-03,DGS2,1.663
2021-02-03,CPIAUCSL,272.091
2021-02-03,VIXCLS,4.640
2021-02-04,DGS10,3.825
2021-02-04,DGS2,1.686
2021-02-04,CPIAUCSL,271.928
2021-02-04,VIXCLS,4.530
2021-02-05,DGS10,3.774
2021-02-05,DGS2,1.685
2021-02-05,CPIAUCSL,271.912
2021-02-05,VIXCLS,4.620
2021-02-08,DGS10,3.795
2021-02-08,DGS2,1.651
2021-02-08,CPIAUCSL,272.186
2021-02-08,VIXCLS,4.690
2021-02-09,DGS10,3.795
2021-02-09,DGS2,1.667
2021-02-09,CPIAUCSL,272.105
2021-02-09,VIXCLS,4.830
2021-02-10,DGS10,3.787
2021-02-10,DGS2,1.650
2021-02-10,CPIAUCSL,272.262
2021-02-10,VIXCLS,4.880
2021-02-11,DGS10,3.803
2021-02-11,DGS2,1.649
2021-02-11,CPIAUCSL,272.566
2021-02-11,VIXCLS,4.820
2021-02-12,DGS10,3.834
2021-02-12,DGS2,1.669
2021-02-12,CPIAUCSL,272.683
2021-02-12,VIXCLS,4.810
2021-02-15,DGS10,3.799
2021-02-15,DGS2,1.654
2021-02-15,CPIAUCSL,272.637
2021-02-15,VIXCLS,4.730
2021-02-16,DGS10,3.847
2021-02-16,DGS2,1.649
2021-02-16,CPIAUCSL,272.802
2021-02-16,VIXCLS,4.690
2021-02-17,DGS10,3.855
2021-02-17,DGS2,1.656
2021-02-17,CPIAUCSL,272.794
2021-02-17,VIXCLS,4.820
2021-02-18,DGS10,3.889
2021-02-18,DGS2,1.652
2021-02-18,CPIAUCSL,272.483
2021-02-18,VIXCLS,5.110
2021-02-19,DGS10,3.810
2021-02-19,DGS2,1.660
2021-02-19,CPIAUCSL,272.421
2021-02-19,VIXCLS,4.860
2021-02-22,DGS10,3.868
2021-02-22,DGS2,1.652
2021-02-22,CPIAUCSL,272.123
2021-02-22,VIXCLS,4.950
2021-02-23,DGS10,3.860
2021-02-23,DGS2,1.645
2021-02-23,CPIAUCSL,272.488
2021-02-23,VIXCLS,4.980
2021-02-24,DGS10,3.838
2021-02-24,DGS2,1.643
2021-02-24,CPIAUCSL,272.400
2021-02-24,VIXCLS,5.050
2021-02-25,DGS10,3.820
2021-02-25,DGS2,1.640
2021-02-25,CPIAUCSL,271.904
2021-02-25,VIXCLS,5.050
2021-02-26,DGS10,3.814
2021-02-26,DGS2,1.644
2021-02-26,CPIAUCSL,272.071
2021-02-26,VIXCLS,5.150
2021-03-01,DGS10,3.787
2021-03-01,DGS2,1.656
2021-03-01,CPIAUCSL,272.596
2021-03-01,VIXCLS,5.250
2021-03-02,DGS10,3.803
2021-03-02,DGS2,1.673
2021-03-02,CPIAUCSL,272.368
2021-03-02,VIXCLS,5.160
2021-03-03,DGS10,3.699
2021-03-03,DGS2,1.654
2021-03-03,CPIAUCSL,272.612
2021-03-03,VIXCLS,5.210
2021-03-04,DGS10,3.749
2021-03-04,DGS2,1.648
2021-03-04,CPIAUCSL,272.214
2021-03-04,VIXCLS,5.280
2021-03-05,DGS10,3.789
2021-03-05,DGS2,1.648
2021-03-05,CPIAUCSL,272.145
2021-03-05,VIXCLS,5.470
2021-03-08,DGS10,3.769
2021-03-08,DGS2,1.661
2021-03-08,CPIAUCSL,272.173
2021-03-08,VIXCLS,5.300
2021-03-09,DGS10,3.696
2021-03-09,DGS2,1.672
2021-03-09,CPIAUCSL,272.190
2021-03-09,VIXCLS,5.330
2021-03-10,DGS10,3.658
2021-03-10,DGS2,1.658
2021-03-10,CPIAUCSL,272.426
2021-03-10,VIXCLS,5.350
2021-03-11,DGS10,3.686
2021-03-11,DGS2,1.685
2021-03-11,CPIAUCSL,272.594
2021-03-11,VIXCLS,5.360
2021-03-12,DGS10,3.674
2021-03-12,DGS2,1.682
2021-03-12,CPIAUCSL,272.908
2021-03-12,VIXCLS,5.270
2021-03-15,DGS10,3.660
2021-03-15,DGS2,1.714
2021-03-15,CPIAUCSL,273.160
2021-03-15,VIXCLS,5.420
2021-03-16,DGS10,3.711
2021-03-16,DGS2,1.702
2021-03-16,CPIAUCSL,273.388
2021-03-16,VIXCLS,5.400
2021-03-17,DGS10,3.701
2021-03-17,DGS2,1.694
2021-03-17,CPIAUCSL,273.257
2021-03-17,VIXCLS,5.150
2021-03-18,DGS10,3.640
2021-03-18,DGS2,1.715
2021-03-18,CPIAUCSL,273.194
2021-03-18,VIXCLS,5.230
2021-03-19,DGS10,3.661
2021-03-19,DGS2,1.709
2021-03-19,CPIAUCSL,272.968
2021-03-19,VIXCLS,5.290
2021-03-22,DGS10,3.582
2021-03-22,DGS2,1.710
2021-03-22,CPIAUCSL,273.182
2021-03-22,VIXCLS,5.190
2021-03-23,DGS10,3.586
2021-03-23,DGS2,1.726
2021-03-23,CPIAUCSL,273.428
2021-03-23,VIXCLS,5.220
2021-03-24,DGS10,3.631
2021-03-24,DGS2,1.733
2021-03-24,CPIAUCSL,273.561
2021-03-24,VIXCLS,5.080
2021-03-25,DGS10,3.601
2021-03-25,DGS2,1.762
2021-03-25,CPIAUCSL,273.702
2021-03-25,VIXCLS,5.040
2021-03-26,DGS10,3.608
2021-03-26,DGS2,1.753
2021-03-26,CPIAUCSL,273.266
2021-03-26,VIXCLS,4.860
2021-03-29,DGS10,3.661
2021-03-29,DGS2,1.756
2021-03-29,CPIAUCSL,273.491
2021-03-29,VIXCLS,4.910
2021-03-30,DGS10,3.654
2021-03-30,DGS2,1.747
2021-03-30,CPIAUCSL,273.382
2021-03-30,VIXCLS,4.840
2021-03-31,DGS10,3.645
2021-03-31,DGS2,1.758
2021-03-31,CPIAUCSL,273.628
2021-03-31,VIXCLS,4.830
2021-04-01,DGS10,3.623
2021-04-01,DGS2,1.771
2021-04-01,CPIAUCSL,273.666
2021-04-01,VIXCLS,4.910
2021-04-02,DGS10,3.675
2021-04-02,DGS2,1.779
2021-04-02,CPIAUCSL,273.916
2021-04-02,VIXCLS,4.770
2021-04-05,DGS10,3.662
2021-04-05,DGS2,1.764
2021-04-05,CPIAUCSL,273.923
2021-04-05,VIXCLS,4.970
2021-04-06,DGS10,3.600
2021-04-06,DGS2,1.771
2021-04-06,CPIAUCSL,274.097
2021-04-06,VIXCLS,5.210
2021-04-07,DGS10,3.659
2021-04-07,DGS2,1.758
2021-04-07,CPIAUCSL,274.021
2021-04-07,VIXCLS,5.020
2021-04-08,DGS10,3.615
2021-04-08,DGS2,1.748
2021-04-08,CPIAUCSL,274.440
2021-04-08,VIXCLS,4.970
2021-04-09,DGS10,3.624
2021-04-09,DGS2,1.742
2021-04-09,CPIAUCSL,274.254
2021-04-09,VIXCLS,4.990
2021-04-12,DGS10,3.591
2021-04-12,DGS2,1.743
2021-04-12,CPIAUCSL,274.081
2021-04-12,VIXCLS,4.840
2021-04-13,DGS10,3.663
2021-04-13,DGS2,1.750
2021-04-13,CPIAUCSL,273.831
2021-04-13,VIXCLS,4.790
2021-04-14,DGS10,3.671
2021-04-14,DGS2,1.740
2021-04-14,CPIAUCSL,274.019
2021-04-14,VIXCLS,4.850
2021-04-15,DGS10,3.655
2021-04-15,DGS2,1.736
2021-04-15,CPIAUCSL,274.007
2021-04-15,VIXCLS,5.030
2021-04-16,DGS10,3.678
2021-04-16,DGS2,1.762
2021-04-16,CPIAUCSL,274.000
2021-04-16,VIXCLS,5.140
2021-04-19,DGS10,3.695
2021-04-19,DGS2,1.760
